,base_free,base-quote,base-quote_free,quote_free,base-commission,commission_free,quote_value,price_change_pct,price_acc_pct_change,base_free_change,quote_free_change,action,commission
2022-01-01 00:00:00.000,1.0,100.0,100.0,100.0,1,100.0,200.0,,,0.0,0.0,init,
2022-01-01 01:00:00.000,1.0,100.04,100.04,100.0,1,100.0,200.04000000000002,0.00039999999999995595,0.00039999999999995595,0.0,0.0,,
2022-01-01 02:00:00.000,1.0,90.0,90.0,100.0,1,100.0,190.0,-0.10035985605757702,-0.09995985605757707,0.0,0.0,,
2022-01-01 03:00:00.000,1.0,80.0,80.0,100.0,1,100.0,180.0,-0.11111111111111116,-0.21107096716868823,0.0,0.0,,
2022-01-01 04:00:00.000,1.0,70.0,70.0,100.0,1,100.0,170.0,-0.125,-0.33607096716868823,0.0,0.0,,
2022-01-01 05:00:00.000,1.0,110.0,110.0,100.0,1,100.0,210.0,0.5714285714285714,0.23535760425988317,0.0,0.0,MarginSale,
2022-01-01 05:00:00.001,0.8352496770180817,110.0,91.87746447198899,118.122535528011,1,99.9917624838509,210.0,,,-0.16475032298191827,18.122535528011,sale,0.008237516149095911
2022-01-01 06:00:00.000,0.8352496770180817,140.0,116.93495478253143,118.122535528011,1,99.9917624838509,235.05749031054245,0.2727272727272727,0.2727272727272727,0.0,0.0,MarginSale,
2022-01-01 06:00:00.001,0.6757929204964479,140.0,94.61100886950271,140.44648144103974,1,99.98378964602482,235.05749031054245,,,-0.15945675652163382,22.323945913028737,sale,0.00797283782608169
2022-01-01 07:00:00.000,0.6757929204964479,20.0,13.515858409928958,140.44648144103974,1,99.98378964602482,153.9623398509687,-0.8571428571428572,-0.8571428571428572,0.0,0.0,,
2022-01-01 08:00:00.000,0.6757929204964479,200.0,135.15858409928958,140.44648144103974,1,99.98378964602482,275.6050655403293,9.0,8.142857142857142,0.0,0.0,MarginSale failed,
