,base_free,base-quote,base-quote_free,quote_free,base-commission,commission_free,quote_value,price_change_pct,price_acc_pct_change,base_free_change,quote_free_change,action,commission
2022-01-01 00:00:00.000,1.0,100.0,100.0,100.0,1,100.0,200.0,,,0.0,0.0,init,
2022-01-01 01:00:00.000,1.0,100.04,100.04,100.0,1,100.0,200.04000000000002,0.00039999999999995595,0.00039999999999995595,0.0,0.0,,
2022-01-01 02:00:00.000,1.0,90.0,90.0,100.0,1,100.0,190.0,-0.10035985605757702,-0.09995985605757707,0.0,0.0,,
2022-01-01 03:00:00.000,1.0,80.0,80.0,100.0,1,100.0,180.0,-0.11111111111111116,-0.21107096716868823,0.0,0.0,MarginPurchase,
2022-01-01 03:00:00.001,1.1899638704518194,80.0,95.19710963614556,84.80289036385444,1,99.99050180647741,180.0,,,0.1899638704518194,-15.197109636145555,purchase,0.009498193522590972
2022-01-01 04:00:00.000,1.1899638704518194,70.0,83.29747093162736,84.80289036385444,1,99.99050180647741,168.1003612954818,-0.125,-0.125,0.0,0.0,MarginPurchase,
2022-01-01 04:00:00.001,1.323834805877649,70.0,92.66843641143544,75.43192488404637,1,99.98380825970612,168.1003612954818,,,0.13387093542582962,-9.370965479808078,purchase,0.006693546771291484
2022-01-01 05:00:00.000,1.323834805877649,110.0,145.6218286465414,75.43192488404637,1,99.98380825970612,221.05375353058776,0.5714285714285714,0.5714285714285714,0.0,0.0,MarginSale,
2022-01-01 05:00:00.001,1.021243993105615,110.0,112.33683924161765,108.71691428897012,1,99.96867871906753,221.05375353058776,,,-0.30259081277203403,33.28498940492375,sale,0.015129540638601703
2022-01-01 06:00:00.000,1.021243993105615,140.0,142.97415903478608,108.71691428897012,1,99.96867871906753,251.6910733237562,0.2727272727272727,0.2727272727272727,0.0,0.0,,
2022-01-01 07:00:00.000,1.021243993105615,20.0,20.4248798621123,108.71691428897012,1,99.96867871906753,129.14179415108242,-0.8571428571428572,-0.5844155844155845,0.0,0.0,MarginPurchase,
2022-01-01 07:00:00.001,1.5583918076611658,20.0,31.167836153223316,97.9739579978591,1,99.94182132833974,129.14179415108242,,,0.5371478145555508,-10.742956291111014,purchase,0.02685739072777754
2022-01-01 08:00:00.000,1.5583918076611658,200.0,311.67836153223317,97.9739579978591,1,99.94182132833974,409.65231953009226,9.0,9.0,0.0,0.0,MarginSale failed,
