,base_free,base-quote,base-quote_free,quote_free,base-commission,commission_free,quote_value,price_change_pct,price_acc_pct_change,base_free_change,quote_free_change,action,commission
2022-01-01 00:00:00.000,1,100,100,100,1,100.0,200,,,0.0,0.0,init,
2022-01-01 01:00:00.000,1,110,110,100,1,100.0,210,0.10000000000000009,0.10000000000000009,0.0,0.0,AbsoluteTakeProfit,
2022-01-01 01:00:00.001,0,110,0,210,1,99.95,210,,,-1.0,110.0,sale,0.05
2022-01-01 01:00:00.002,0,110,110,210,1,99.95,210,,,,,end,
2022-01-01 02:00:00.000,0,90,0,210,1,99.95,210,-0.18181818181818177,-0.18181818181818177,0.0,0.0,,
2022-01-01 03:00:00.000,0,85,0,210,1,99.95,210,-0.05555555555555558,-0.23737373737373735,0.0,0.0,,
2022-01-01 04:00:00.000,0,70,0,210,1,99.95,210,-0.17647058823529416,-0.4138443256090315,0.0,0.0,,
2022-01-01 05:00:00.000,0,10,0,210,1,99.95,210,-0.8571428571428572,-1.2709871827518886,0.0,0.0,,
2022-01-01 06:00:00.000,0,140,0,210,1,99.95,210,13.0,11.729012817248112,0.0,0.0,,
2022-01-01 07:00:00.000,0,200,0,210,1,99.95,210,0.4285714285714286,12.15758424581954,0.0,0.0,,
2022-01-01 08:00:00.000,0,240,0,210,1,99.95,210,0.19999999999999996,12.35758424581954,0.0,0.0,,
