,base_free,base-quote,base-quote_free,quote_free,base-commission,commission_free,quote_value,price_change_pct,price_acc_pct_change,base_free_change,quote_free_change,action,commission
2022-01-01 00:00:00.000,1.0,1,1.0,1.0,1,100.0,2.0,,,0.0,0.0,init,
2022-01-01 01:00:00.000,1.0,2,2.0,1.0,1,100.0,3.0,1.0,1.0,0.0,0.0,MarginSale,
2022-01-01 01:00:00.001,0.8,2,1.6,1.4,1,99.99,3.0,,,-0.19999999999999996,0.3999999999999999,sale,0.009999999999999998
2022-01-01 02:00:00.000,0.8,3,2.4000000000000004,1.4,1,99.99,3.8000000000000003,0.5,0.5,0.0,0.0,MarginSale,
2022-01-01 02:00:00.001,0.7200000000000001,3,2.16,1.64,1,99.98599999999999,3.8,,,-0.07999999999999996,0.24,sale,0.003999999999999999
2022-01-01 03:00:00.000,0.7200000000000001,4,2.8800000000000003,1.64,1,99.98599999999999,4.5200000000000005,0.33333333333333326,0.33333333333333326,0.0,0.0,MarginSale,
2022-01-01 03:00:00.001,0.6720000000000002,4,2.6880000000000006,1.8319999999999999,1,99.9836,4.5200000000000005,,,-0.04799999999999993,0.19199999999999995,sale,0.0023999999999999994
2022-01-01 04:00:00.000,0.6720000000000002,5,3.3600000000000008,1.8319999999999999,1,99.9836,5.192,0.25,0.25,0.0,0.0,MarginSale,
2022-01-01 04:00:00.001,0.6384000000000002,5,3.192000000000001,1.9999999999999998,1,99.98192,5.192000000000001,,,-0.03359999999999996,0.16799999999999993,sale,0.00168
2022-01-01 05:00:00.000,0.6384000000000002,6,3.830400000000001,1.9999999999999998,1,99.98192,5.830400000000001,0.19999999999999996,0.19999999999999996,0.0,0.0,MarginSale,
2022-01-01 05:00:00.001,0.6128640000000002,6,3.6771840000000013,2.1532159999999996,1,99.9806432,5.830400000000001,,,-0.025536000000000003,0.1532159999999998,sale,0.0012767999999999998
2022-01-01 06:00:00.000,0.6128640000000002,7,4.290048000000001,2.1532159999999996,1,99.9806432,6.443264000000001,0.16666666666666674,0.16666666666666674,0.0,0.0,MarginSale,
2022-01-01 06:00:00.001,0.5924352000000002,7,4.147046400000001,2.2962175999999994,1,99.97962176,6.443264,,,-0.020428800000000025,0.14300159999999984,sale,0.0010214400000000006
2022-01-01 07:00:00.000,0.5924352000000002,8,4.739481600000001,2.2962175999999994,1,99.97962176,7.035699200000001,0.1428571428571428,0.1428571428571428,0.0,0.0,MarginSale,
2022-01-01 07:00:00.001,0.5755084800000002,8,4.604067840000002,2.4316313599999995,1,99.978775424,7.035699200000002,,,-0.01692671999999995,0.13541376000000005,sale,0.0008463359999999998
2022-01-01 08:00:00.000,0.5755084800000002,9,5.179576320000002,2.4316313599999995,1,99.978775424,7.6112076800000015,0.125,0.125,0.0,0.0,MarginSale,
2022-01-01 08:00:00.001,0.5611207680000002,9,5.050086912000002,2.5611207679999994,1,99.97805603840001,7.6112076800000015,,,-0.014387711999999997,0.12948940799999997,sale,0.0007193856000000001
