,base_free,base-quote,base-quote_free,quote_free,base-commission,commission_free,quote_value,price_change_pct,price_acc_pct_change,base_free_change,quote_free_change,action,commission
2022-01-01 00:00:00.000,1.0,100.0,100.0,100.0,1,100.0,200.0,,,0.0,0.0,init,
2022-01-01 01:00:00.000,1.0,100.04,100.04,100.0,1,100.0,200.04000000000002,0.00039999999999995595,0.00039999999999995595,0.0,0.0,,
2022-01-01 02:00:00.000,1.0,90.0,90.0,100.0,1,100.0,190.0,-0.10035985605757702,-0.09995985605757707,0.0,0.0,,
2022-01-01 03:00:00.000,1.0,80.0,80.0,100.0,1,100.0,180.0,-0.11111111111111116,-0.21107096716868823,0.0,0.0,MarginPurchase,
2022-01-01 03:00:00.001,1.0422141934337377,80.0,83.37713547469902,96.62286452530098,1,99.99788929032832,180.0,,,0.04221419343373767,-3.377135474699017,purchase,0.0021107096716868816
2022-01-01 04:00:00.000,1.0422141934337377,70.0,72.95499354036164,96.62286452530098,1,99.99788929032832,169.5778580656626,-0.125,-0.125,0.0,0.0,MarginPurchase,
2022-01-01 04:00:00.001,1.0682695482695812,70.0,74.77886837887068,94.79898968679194,1,99.99658652258653,169.5778580656626,,,0.026055354835843536,-1.8238748385090418,purchase,0.0013027677417921718
2022-01-01 05:00:00.000,1.0682695482695812,110.0,117.50965030965394,94.79898968679194,1,99.99658652258653,212.3086399964459,0.5714285714285714,0.5714285714285714,0.0,0.0,MarginSale,
2022-01-01 05:00:00.001,0.8851376257090815,110.0,97.36513882799896,114.9435011684469,1,99.9874299264585,212.30863999644586,,,-0.1831319225604997,20.14451148165496,sale,0.009156596128024982
2022-01-01 06:00:00.000,0.8851376257090815,140.0,123.91926759927141,114.9435011684469,1,99.9874299264585,238.8627687677183,0.2727272727272727,0.2727272727272727,0.0,0.0,,
2022-01-01 07:00:00.000,0.8851376257090815,20.0,17.70275251418163,114.9435011684469,1,99.9874299264585,132.64625368262853,-0.8571428571428572,-0.5844155844155845,0.0,0.0,MarginPurchase,
2022-01-01 07:00:00.001,0.9885952702724806,20.0,19.771905405449612,112.87434827717892,1,99.98225704423034,132.64625368262853,,,0.10345764456339912,-2.0691528912679757,purchase,0.005172882228169956
2022-01-01 08:00:00.000,0.9885952702724806,200.0,197.71905405449613,112.87434827717892,1,99.98225704423034,310.59340233167507,9.0,9.0,0.0,0.0,MarginSale failed,
