,base_free,base-quote,base-quote_free,quote_free,base-commission,commission_free,quote_value,price_change_pct,price_acc_pct_change,base_free_change,quote_free_change,action,commission
2022-01-01 00:00:00.000,1.0,9.0,9.0,1.0,1,100.0,10.0,,,0.0,0.0,init,
2022-01-01 01:00:00.000,1.0,8.0,8.0,1.0,1,100.0,9.0,-0.11111111111111116,-0.11111111111111116,0.0,0.0,MarginPurchase,
2022-01-01 01:00:00.001,1.0222222222222221,8.0,8.177777777777777,0.8222222222222222,1,99.99888888888889,9.0,,,0.022222222222222143,-0.1777777777777778,purchase,0.0011111111111111113
2022-01-01 02:00:00.000,1.0222222222222221,7.0,7.155555555555555,0.8222222222222222,1,99.99888888888889,7.977777777777777,-0.125,-0.125,0.0,0.0,MarginPurchase,
2022-01-01 02:00:00.001,1.0477777777777777,7.0,7.334444444444443,0.6433333333333333,1,99.99761111111111,7.977777777777777,,,0.025555555555555554,-0.17888888888888888,purchase,0.0012777777777777774
2022-01-01 03:00:00.000,1.0477777777777777,6.0,6.286666666666666,0.6433333333333333,1,99.99761111111111,6.93,-0.1428571428571429,-0.1428571428571429,0.0,0.0,MarginPurchase,
2022-01-01 03:00:00.001,1.0777142857142856,6.0,6.466285714285714,0.4637142857142857,1,99.99611428571428,6.93,,,0.029936507936507928,-0.17961904761904762,purchase,0.001496825396825397
2022-01-01 04:00:00.000,1.0777142857142856,5.0,5.388571428571428,0.4637142857142857,1,99.99611428571428,5.852285714285713,-0.16666666666666663,-0.16666666666666663,0.0,0.0,MarginPurchase,
2022-01-01 04:00:00.001,1.113638095238095,5.0,5.568190476190475,0.2840952380952382,1,99.9943180952381,5.852285714285713,,,0.03592380952380947,-0.1796190476190475,purchase,0.0017961904761904753
2022-01-01 05:00:00.000,1.113638095238095,4.0,4.45455238095238,0.2840952380952382,1,99.9943180952381,4.738647619047619,-0.19999999999999996,-0.19999999999999996,0.0,0.0,MarginPurchase,
2022-01-01 05:00:00.001,1.158183619047619,4.0,4.632734476190476,0.10591314285714304,1,99.99209081904762,4.738647619047619,,,0.04454552380952381,-0.17818209523809514,purchase,0.0022272761904761893
2022-01-01 06:00:00.000,1.158183619047619,0.5,0.5790918095238095,0.10591314285714304,1,99.99209081904762,0.6850049523809525,-0.875,-0.875,0.0,0.0,MarginPurchase,
2022-01-01 06:00:00.001,1.3608657523809522,0.5,0.6804328761904761,0.004572076190476421,1,99.98195671238095,0.6850049523809525,,,0.2026821333333333,-0.10134106666666662,purchase,0.010134106666666663
2022-01-01 07:00:00.000,1.3608657523809522,2.0,2.7217315047619044,0.004572076190476421,1,99.98195671238095,2.726303580952381,3.0,3.0,0.0,0.0,,
2022-01-01 08:00:00.000,1.3608657523809522,0.0001,0.00013608657523809522,0.004572076190476421,1,99.98195671238095,0.004708162765714516,-0.99995,2.00005,0.0,0.0,,
