,base_free,base-quote,base-quote_free,quote_free,base-commission,commission_free,quote_value,price_change_pct,price_acc_pct_change,base_free_change,quote_free_change,action,commission
2022-01-01 00:00:00.000,1.0,100,100.0,100.0,1,100.0,200.0,,,0.0,0.0,init,
2022-01-01 01:00:00.000,1.0,110,110.0,100.0,1,100.0,210.0,0.10000000000000009,0.10000000000000009,0.0,0.0,,
2022-01-01 02:00:00.000,1.0,90,90.0,100.0,1,100.0,190.0,-0.18181818181818177,-0.08181818181818168,0.0,0.0,,
2022-01-01 03:00:00.000,1.0,85,85.0,100.0,1,100.0,185.0,-0.05555555555555558,-0.13737373737373726,0.0,0.0,,
2022-01-01 04:00:00.000,1.0,70,70.0,100.0,1,100.0,170.0,-0.17647058823529416,-0.3138443256090314,0.0,0.0,MarginPurchase,
2022-01-01 04:00:00.001,1.2510754604872252,70,87.57528223410576,82.42471776589424,1,99.98744622697563,170.0,,,0.2510754604872252,-17.575282234105757,purchase,0.012553773024361257
2022-01-01 05:00:00.000,1.2510754604872252,10,12.510754604872252,82.42471776589424,1,99.98744622697563,94.93547237076649,-0.8571428571428572,-0.8571428571428572,0.0,0.0,MarginPurchase,
2022-01-01 05:00:00.001,2.108955776249894,10,21.08955776249894,73.84591460826755,1,99.9445522111875,94.93547237076649,,,0.8578803157626689,-8.578803157626695,purchase,0.04289401578813344
2022-01-01 06:00:00.000,2.108955776249894,140,295.2538086749852,73.84591460826755,1,99.9445522111875,369.09972328325273,13.0,13.0,0.0,0.0,,
2022-01-01 07:00:00.000,2.108955776249894,200,421.79115524997883,73.84591460826755,1,99.9445522111875,495.6370698582464,0.4285714285714286,13.428571428571429,0.0,0.0,,
2022-01-01 08:00:00.000,2.108955776249894,240,506.1493862999746,73.84591460826755,1,99.9445522111875,579.9953009082421,0.19999999999999996,13.628571428571428,0.0,0.0,,
