,base_free,base-quote,base-quote_free,quote_free,base-commission,commission_free,quote_value,price_change_pct,price_acc_pct_change,base_free_change,quote_free_change,action,commission
2022-01-01 00:00:00.000,1.0,100,100.0,100.0,1,100.0,200.0,,,0.0,0.0,init,
2022-01-01 01:00:00.000,1.0,110,110.0,100.0,1,100.0,210.0,0.10000000000000009,0.10000000000000009,0.0,0.0,,
2022-01-01 02:00:00.000,1.0,90,90.0,100.0,1,100.0,190.0,-0.18181818181818177,-0.08181818181818168,0.0,0.0,,
2022-01-01 03:00:00.000,1.0,85,85.0,100.0,1,100.0,185.0,-0.05555555555555558,-0.13737373737373726,0.0,0.0,,
2022-01-01 04:00:00.000,1.0,70,70.0,100.0,1,100.0,170.0,-0.17647058823529416,-0.3138443256090314,0.0,0.0,,
2022-01-01 05:00:00.000,1.0,10,10.0,100.0,1,100.0,110.0,-0.8571428571428572,-1.1709871827518885,0.0,0.0,MarginPurchase,
2022-01-01 05:00:00.001,1.2341974365503776,10,12.341974365503777,97.65802563449623,1,99.98829012817248,110.0,,,0.2341974365503776,-2.3419743655037735,purchase,0.011709871827518883
2022-01-01 06:00:00.000,1.2341974365503776,140,172.78764111705286,97.65802563449623,1,99.98829012817248,270.4456667515491,13.0,13.0,0.0,0.0,MarginSale failed,
2022-01-01 07:00:00.000,1.2341974365503776,200,246.83948731007553,97.65802563449623,1,99.98829012817248,344.4975129445718,0.4285714285714286,13.428571428571429,0.0,0.0,MarginSale failed,
2022-01-01 08:00:00.000,1.2341974365503776,240,296.2073847720906,97.65802563449623,1,99.98829012817248,393.8654104065869,0.19999999999999996,13.628571428571428,0.0,0.0,MarginSale failed,
